채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
34566771,,"경비, 매장·시설감시, 시설관리",0,㈜와스알이엠,[간판 제작 및 시공]배우면서 즐겁게 일하실 분 모집합니다.,,관계없음,3300000,학력무관,2020-01-18,2020
36843140,,"부동산개발, 부동산관리, 부동산컨설팅",0,제이파트너스,시행사업; 인사팀; 사무보조 신입사원 모집(사무직; 연봉3;200만원이상),,신입,3300000,고졸,2020-12-01,2020
34927317,,"건축자재, 금속재료, 자재관리",0,㈜주신기업,건축자재류 입;출고관리직,,관계없음,3300000,학력무관,2020-02-27,2020
36853398,,"부동산개발, 부동산관리, 부동산컨설팅",0,제이파트너스,시행사업; 인사팀; 사무보조 신입사원 모집(사무직; 연봉3;200만원이상),,신입,3300000,고졸,2020-12-02,2020
34925885,,"디자인학원, IT학원, 교육상담",0,라인컴퓨터아트학원,라인컴퓨터아트학원에서 수강생모집 / 상담 / 영업관리팀을 모집합니다.,,관계없음,3300000,대졸(2~3년),2020-02-27,2020
37382351,3년 이상,"경관설계, 경관디자인, 환경설계",0,인토,조경디자인;조경설계;경관디자인;경관설계;환경디자인 담당자 채용,,경력,3300000,대졸(4년),2021-03-02,2021
36853365,1년 이상,"부동산개발, 교육기획, 급여관리",0,비케이글로벌,(주5일제/야근없음) 시행/인사/회계 신입사원 채용,,경력,3300000,고졸,2020-12-02,2020
34915485,1년 이상,"아웃소싱, 인사, 채용·면접",0,주식회사 제이비컴퍼니,(주) 제이비컴퍼니 본사 영업관리 신입사원 모집,,경력,3300000,학력무관,2020-02-26,2020
36843158,1년 이상,"부동산개발, 교육기획, 급여관리",0,비케이글로벌,(주5일제/야근없음) 시행/인사/회계 신입사원 채용,,경력,3300000,고졸,2020-12-01,2020
37225624,,"건설, 구조설계, 도로설계",0,㈜건양기술공사,상하수도분야 설계 신입사원 모집-본사;안양지사,,신입,3300000,대졸(4년),2021-03-01,2021
38456099,,"의료기기영업, 거래처관리, 영업관리",0,소구메디컴㈜,[신입] 의료기기영업 정규직 채용,,신입,3300000,대졸(4년),2021-07-02,2021
34577071,,"어린이집, 유치원교사, 생활체육",0,홈런키즈스포츠,축구교실 코치 모집 - 케이케이엠 축구교실,,관계없음,3300000,대졸(4년),2020-01-15,2020
34579167,1년 이상,"경정비, 중정비, A·S센터",0,㈜코리아냉동냉장,편의점 시설관리 및 as 기사 모집,,경력,3300000,학력무관,2020-01-15,2020
34926054,,영업관리,0,화인산업㈜,화인산업 영업부(분당) 관리직원 모집,,관계없음,3300000,대졸(2~3년),2020-02-27,2020
34946411,1년 이상,"부동산개발, 교육기획, 급여관리",0,비케이글로벌,(주5일제/야근없음) 시행/인사/회계 신입사원 채용,,경력,3300000,고졸,2020-02-29,2020
34508352,,"자동제어, 전기, 전기기술",0,㈜우연티앤이,시스템 관리; 유지보수 경력 및  신입사원 모집,,관계없음,3300000,학력무관,2020-01-17,2020
36863693,,"부동산개발, 부동산관리, 부동산컨설팅",0,제이파트너스,시행사업; 인사팀; 사무보조 신입사원 모집(사무직; 연봉3;200만원이상),,신입,3300000,고졸,2020-12-03,2020
38819696,3년 이상,"OP, AO, DO",0,아이티엠커뮤니케이션㈜,AO; DO; OP를 모집합니다.,,경력,3300000,학력무관,2021-08-03,2021
34946209,,"경비, 시설관리, 전기",0,시환커뮤니케이션,시설관리 소장 모집(전기산업기사),,관계없음,3300000,학력무관,2020-02-29,2020
38554972,1년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,㈜선후,[IT벤처기업] 각 부문 신입/경력 채용 (영업직/웹디자인/비서직),,경력,3300000,학력무관,2021-07-03,2021
38253233,,"영어, 영어강사",0,㈜안산정상어학원,정상어학원 안산분원 초중등 영어선생님을 모십니다,,관계없음,3300000,대졸(2~3년),2021-06-01,2021
36843522,1년 이상,"물류관리, 물류센터",0,㈜케이엔유,유리아쥬 (URIAGE) 화장품 외 수입화장품 물류직 공개채용,,경력,3300000,고졸,2020-12-01,2020
39572178,,"디스플레이, LCD, 시스템운영",0,㈜아하정보통신,CS 및 품질관리 정규직원 채용,반도체·디스플레이·광학; 네트워크·서버·보안; 설치·정비·A/S,관계없음,3300000,대졸(2~3년),2021-11-01,2021
38236228,2년 이상,"쇼핑몰, 웹사이트운영, 컨텐츠개발",0,제임스오가닉,온라인파트 웹디자인 및 디렉터,,경력,3300000,대졸(2~3년),2021-06-02,2021
34569313,,"부동산개발, 부동산금융, 부동산운용",0,더블에이치,마케팅/인사팀 주5일 정규직(사무직) 직원 채용(월급 250만원),,신입,3300000,고졸,2020-01-14,2020
34927921,3년 이상,"자동차부품, 공정, 공정관리",0,㈜한국큐빅,품질관리 정규직 채용 (경력3년이상),,경력,3300000,대졸(2~3년),2020-02-27,2020
38278001,,"물류, 물류관리, 물류센터",0,스페이드가구,엔틱가구배송 및 가구검수 정직원을 모십니다.,,관계없음,3300000,대졸(4년),2021-06-03,2021
38103230,1년 이상,"식품가공, 마케팅, 마케팅기획",0,㈜명일엠에스,배송기사님 모집,,경력,3300000,대졸(2~3년),2021-06-01,2021
34910102,1년 이상,"도시개발, 부동산개발, 부동산관리",0,EGN알앤디,(정규직) 2020년 인사관리부 담당자 채용(월260이상),,경력,3300000,고졸,2020-02-25,2020
34512346,4년 이상,"스타일링, 제품촬영, 웹UI",0,㈜피닉스산업,웹디자이너(경력) 모집,,경력,3300000,대졸(2~3년),2020-01-15,2020
34907692,1년 이상,"건설, 건설안전, 산업안전",0,㈜유진세이프티,남양주 진접 아파트현장 안전감시단 모집,,경력,3300000,고졸,2020-02-25,2020
34577069,,"댄스, 레포츠, 생활체육",0,홈런유아스포츠,실버(노인)체육 강사 모집 - (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34577073,,"사회복지, 요양보호사, 노인복지시설",0,홈런키즈스포츠,실버(노인)체육 강사 모집,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34907565,1년 이상,"건설, 건설안전, 건설품질관리",0,㈜유진세이프티,평택 고덕 삼성전자 자재동 환경안전 감시단을 모집합니다.,,경력,3300000,고졸,2020-02-25,2020
38277853,3년 이상,"건축자재, 2D, 금형설계",0,㈜아이넌,건축업체; 인테리어 업체; 가구 업체 등에서 CAD 경험을 가지신 분을 초빙하고자 합니다,,경력,3300000,학력무관,2021-06-03,2021
34577068,,"댄스, 레포츠, 생활체육",0,홈런유아스포츠,유아체육 강사 모집 - (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34577067,,"댄스, 레포츠, 생활체육",0,홈런유아스포츠,축구교실 코치 모집 - ㈜에이치알레포츠,,관계없음,3300000,대졸(4년),2020-01-15,2020
34577066,,"방송댄스, 방문체육, 스포츠클럽",0,에이치알레포츠,실버(노인)체육 강사 모집 - (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34577065,,"수영장, 스포츠센터, 놀이공원",0,에이치알레포츠,유아체육 강사 모집 - (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34577064,,"수영장, 스포츠센터, 생활체육",0,에이치알레포츠,축구교실 코치 모집 - ㈜에이치알레포츠,,관계없음,3300000,대졸(4년),2020-01-15,2020
34577063,,"레포츠, 생활체육, 스포츠",0,Home Run Kids Sports,유아 체육강사 모집- (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
38530898,1년 이상,"메뉴개발, 메뉴기획, 카페",0,㈜카공,카페 메뉴개발팀 - 음료 기획개발자,,경력,3300000,학력무관,2021-07-01,2021
34580031,1년 이상,"MD, 국내영업, 납품영업",0,㈜서경디지털,영업사원모집,,경력,3300000,고졸,2020-01-15,2020
34914414,3년 이상,"마트, 백화점, 유통",0,조앤스빌,영업직 경력사원모집-롯데마트/백화점/올리브영등 영업관리,,경력,3300000,대졸(2~3년),2020-02-26,2020
34571978,1년 이상,"PCB, 생산, 생산관리",0,㈜진우산업,전자회사 FPCB 생산관리 남사원 모집(경력자)운전가능자,,경력,3300000,학력무관,2020-01-14,2020
37483163,,"대기환경, 에너지, 화학",0,㈜다선산업,[연봉3300만]/주간근무/단순물류/제품관리 사원모집,,관계없음,3300000,학력무관,2021-03-03,2021
34946469,,"부동산개발, 부동산금융, 부동산운용",0,더블에이치,마케팅/인사팀 주5일 정규직(사무직) 직원 채용(월급 250만원),,신입,3300000,고졸,2020-02-29,2020
34577062,,"레포츠, 생활체육, 스포츠센터",0,Home Run Kids Sports,축구교실 코치 모집. -(주)에이치알레포츠,,관계없음,3300000,대졸(4년),2020-01-15,2020
36863673,1년 이상,"부동산개발, 교육기획, 급여관리",0,비케이글로벌,(주5일제/야근없음) 시행/인사/회계 신입사원 채용,,경력,3300000,고졸,2020-12-03,2020
39518767,1년 이상,"보습학원, 학원강사, 수학",0,YJ영수전문학원,수학 강사 모집,학원·어학원·교육원; 보습학원·입시학원,경력,3300000,대졸(4년),2021-11-02,2021
34545397,2년 이상,"식품가공, 품질관리, 품질보증",0,㈜보승식품,육가공 품질관리직 (대리급) 채용공고,,경력,3300000,대졸(2~3년),2020-01-10,2020
39571706,,"A·S센터, 도장, 세차",0,e-편한세차,출장세차 및 A/S 서비스,정비·A/S·카센터; 설치·정비·A/S; 시공·현장·감리·공무; 주차·세차·주유,관계없음,3300000,학력무관,2021-11-01,2021
38529673,,"석유화학, 에너지, 정유",0,HY산업,안전감시단 모집 (파주 운정),,관계없음,3300000,학력무관,2021-07-01,2021
38060197,1년 이상,"간호, 간호조무, 상담실장",0,메디엘 의원 김포점,안양 피부과; 내과; 통증의학과  외래 간호조무사 모집,,경력,3300000,대졸(2~3년),2021-06-02,2021
34926320,,"자동차, 자동차부품, 물류",0,㈜에이치플러스,자동차 부품 물류팀(입;출고),,관계없음,3300000,고졸,2020-02-27,2020
34578133,,"Linux, 서버운영, 전자결제",0,㈜유호스트,[대기업/안양] LG유플러스 서버/클라우드 어드민 채용(정규직),,관계없음,3300000,고졸,2020-01-15,2020
34577072,,"어린이집, 유치원교사, 레포츠",0,홈런키즈스포츠,유아체육 강사 모집 - (주)에이치알레포츠,,관계없음,3300000,대졸(2~3년),2020-01-15,2020
34536317,,"요양병원, 간호사, 간호실장",0,김보근(가평푸른숲요양병원),N-keep / D-keep(간호사;간호조무사)모집합니다,,관계없음,3300000,대졸(2~3년),2020-01-23,2020
34495358,,"물류, 물류센터, 자재관리",0,한영산업,[용인양지]물류센터 관리직 사원모집,,관계없음,3300000,고졸,2020-01-04,2020
37466449,,"쇼핑몰, 오픈마켓, 전자상거래",0,올리브스톤,올리브스톤 쇼핑몰 관리자 모집 (초보가능),,관계없음,3300000,학력무관,2021-03-01,2021
34495024,1년 이상,"생활용품, 브랜딩, 시장분석",0,홈트너,[중국어필수] 상품기획/출시담당 소싱직원 채용합니다.,,경력,3300000,학력무관,2020-01-23,2020
37760889,1년 이상,"IT학원, 기술직강사, 컴퓨터학원강사",0,씨큐브코딩화성동탄학원,CMS에듀 [씨큐브코딩] 화성동탄센터 초중고등 코딩강사 채용,,경력,3300000,대졸(2~3년),2021-07-02,2021
34563337,,"레포츠, 스포츠",0,홈런유아스포츠,경기 파주 ; 일산 유아체육강사 모집합니다,,관계없음,3300000,대졸(2~3년),2020-01-30,2020
39089836,1년 이상,"FPCB, 공정관리, 생산",0,매인플렉스,FPCB 생산관리사무원 모집,전기·전자·제어; 생산관리·공정관리·품질관리; 전기·전자·제어,경력,3300000,학력무관,2021-09-03,2021
38253065,2년 이상,"토목, 4대보험, 결산",0,에스지오텍,관리 외 경리/회계업무 채용합니다.,,경력,3300000,대졸(2~3년),2021-06-01,2021
37416464,3년 이상,"공업디자인, 시각디자인, 전시디자인",0,인토,경관; 환경; 토탈; 제품디자인 관련 신입및 경력직 채용합니다.,,경력,3300000,대졸(4년),2021-03-02,2021
34927325,,"건축자재, 금속재료, 상품입출고",0,㈜주신기업,건축자재 자재관리부 인재 모집,,관계없음,3300000,대졸(2~3년),2020-02-27,2020
38819685,2년 이상,"소프트웨어개발, 솔루션, BigData",0,솔라미,[관공서 사업 PM/데이터 분석 및 가공/AI/리눅스 ] 경력 채용,,경력,3300000,대졸(4년),2021-08-03,2021
34555962,3년 이상,"병원, 품질, 품질관리",0,㈜라파,기계설계(경력);조립 담당자 모십니다.,,경력,3300000,대졸(4년),2020-01-23,2020
38279007,,"자동제어, 전기제어, 전기회로",0,고은전열,산업용히터 전열기 생산제조 직원모집(경력무관/경력자 우대),,관계없음,3300000,학력무관,2021-06-03,2021
38266587,,"배송, 납품, 택배",0,(주)에스더블유코리아,새벽배송 정규직 채용 연봉 3300 차량제공,,관계없음,3300000,학력무관,2021-06-02,2021
34535398,1년 이상,"리모델링, 실내건축, 인테리어",0,동화,(광명- 동화인테리어)인테리어 시공 현장관리직(주임;대리;과장 급) 채용,,경력,3300000,학력무관,2020-01-16,2020
38819378,,"자동차, 제조",0,㈜나르다,FRP 생산직 모집합니다.,,관계없음,3300000,학력무관,2021-08-03,2021
34554703,1년 이상,"병원, 물리치료사",0,강남여성병원,강남여성병원 도수치료 경력사원 구인,,경력,3300000,대졸(2~3년),2020-01-11,2020
34507107,1년 이상,"자동제어, 전기공사, HMI",0,㈜에이블테크,자동제어(판넬제작/배선/전기공사/ PLC;HMI 프로그램),,경력,3300000,고졸,2020-01-14,2020
34506844,1년 이상,"양식당, 중식당, 한식당",0,㈜윈스톤 레이크우드에프엔비,레이크우드CC 식음팀 홀서비스 캡틴(주임/계장급) 모집,,경력,3300000,대졸(2~3년),2020-01-14,2020
34513188,,"판매, 일반영업",0,㈜분당미라지가구,미라지가구 분당점; 매장판매사원 모집,,관계없음,3300000,학력무관,2020-01-18,2020
34928071,1년 이상,"물류, 배송, 운송",0,㈜디.에스.인더스트리,[화성] 닥트자재 설비영업 가능자,,경력,3300000,고졸,2020-02-27,2020
34535150,1년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,홈트너,(주)홈트너 온라인쇼핑몰(자사몰/오픈마켓/소셜/SNS)판매 및 운영관리 MD경력직채용,,경력,3300000,학력무관,2020-01-23,2020
37466493,,"에너지, 화학, 환경",0,㈜다선산업,[연봉3300만 / 단순포장업무] 주간근무 / 경력무관 /초보환영,,관계없음,3300000,학력무관,2021-03-01,2021
38266705,1년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,㈜앙쥬,온라인유통업 물류팀 경력 사원모집 / 주5일제;식사제공,,경력,3300000,학력무관,2021-06-02,2021
34669783,,"시설관리, 매장시설관리",0,제일컨트리클럽,시설관리 정규직사원 모집,,관계없음,3285000,학력무관,2020-01-29,2020
37465116,1년 이상,"판매, 상품입출고, 거래처관리",0,에스티엘,낚시매장 판매관리/낚시용품 판매;물품입출고 관리업무 모집(싸파 평택점근무;경력자 우대),,경력,3280000,고졸,2021-02-28,2021
38529455,,"보안, 시설관리, 청소·미화",0,에스에이산업개발,연3200이상/경기과천/안전감시단/SA산업개발,,관계없음,3280000,학력무관,2021-07-01,2021
34945797,,"식품가공, 물류, 자재관리",0,제이앤조이,[월272만/주5일/일7시간/식사제공/정규직]대기업 물류센터 물류센터 제품;입출고;하차관리 직원채용,,관계없음,3264000,고졸,2020-02-29,2020
34914520,1년 이상,"건설, 건설안전, 건설품질관리",0,스마트안전㈜,경기도 광주시 곤지암 물류센터 건설현장 안전감시단 모집,,경력,3260000,학력무관,2020-02-26,2020
34608335,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-18,2020
37733450,,"마케팅, 마케팅기획, 바이럴마케팅",0,올댓뷰티아카데미수원,[코리아교육그룹] 올댓뷰티아카데미 수원 지점 신입 사원 공개 채용,,관계없음,3250000,고졸,2021-04-01,2021
38554325,,"인터넷교육, 컨텐츠, 2D",0,케이넘버스,일러스트레이터 구합니다,,관계없음,3250000,대졸(4년),2021-07-03,2021
34768536,1년 이상,"건설, 건설안전, 토목",0,㈜본이엔씨,2020년 안전진단분야(교량및터널;수리분야)를 선도할 인재 채용중입니다,,경력,3250000,학력무관,2020-02-25,2020
34563573,1년 이상,"레저, 레포츠, 생활체육",0,더원에듀케이션,유아체육및 행사(MC;기획/놀이행사)를 배우고자 하시는분 모집합니다,,경력,3250000,고졸,2020-01-30,2020
34937412,,"방역, 해충방제·소독",0,제로취,[[방제방역소독]]  배우면서 함께 일할 소독기사 모집합니다,,신입,3250000,학력무관,2020-02-28,2020
38266237,,"마케팅, 마케팅기획, 바이럴마케팅",0,올댓뷰티아카데미수원,[코리아교육그룹] 올댓뷰티아카데미 수원지점 신입 사원 공개채용,,관계없음,3250000,고졸,2021-06-02,2021
34918691,1년 이상,Linux,0,㈜HR-Biz,[경력1년이상/주니어] 리눅스 서버 구축 관리 직원 채용,,경력,3250000,대졸(2~3년),2020-02-26,2020
34926428,5년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,선우무역그네와파라솔㈜,야외가구 온라인쇼핑몰 경력직 채용 (웹사이트운영 ;웹디자인),,경력,3250000,고졸,2020-02-27,2020
34916880,,"수질환경, 환경기사, 토양환경",0,한국환경조사평가원,(재)한국환경조사평가원 연구원(신입; 경력) 채용공고,,관계없음,3250000,대졸(4년),2020-02-26,2020
38542939,,헬스트레이너,0,디와이짐,안산고잔동 피티전문 디와이짐에서 선생님(성별무관)을 모집합니다.,,관계없음,3250000,학력무관,2021-07-02,2021
39323093,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크/ 호텔식음료 대규모 채용모집,호텔·여행·항공; 판매·캐셔·매장관리; 요리·영양·제과제빵·바리스타; 여행·항공·숙박,관계없음,3250000,고졸,2021-10-03,2021
34669424,,"굴삭기 조립, 자동차정비기능사, 지게차자격증",0,주원인더스트리,[ 두산인프라코어 협력사 ]생산사원모집 - 주간 급여250이상가능/상여 200 기숙사.,,관계없음,3250000,학력무관,2020-01-29,2020
34751790,,"설계엔지니어, 전기설비, 하드웨어",0,㈜화인,(주)화인 제품설계 및 디자인 담당자 채용(정규직),,관계없음,3250000,학력무관,2020-02-26,2020
39571293,3년 이상,"매장시설관리, 식품판매, 홀써빙",0,생어거스틴여주프리미엄아울렛점,아시안 푸드 전문점 생어거스틴 여주점에서 홀직원(경력직)을 모집합니다.,음식료·외식·프랜차이즈; 판매·캐셔·매장관리,경력,3250000,학력무관,2021-10-31,2021
34574729,1년 이상,"건축시공, 건축설계, 실내건축",0,거영I.S.D,건축 설계인재를 채용합니다.,,경력,3250000,학력무관,2020-01-14,2020
34588330,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-16,2020
34585350,1년 이상,"금속가공, 용접기, 배관",0,뉴에스티에스,반도체 배관용접 인원 모집,,경력,3250000,학력무관,2020-01-15,2020
34933280,,"자동차부품, 조립",0,㈜성지산업,자동차 썬루프 조립/시급10;000원/ 만근수당/ 주간 - 자차 출퇴근,,관계없음,3250000,학력무관,2020-02-28,2020
39586814,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크/ 호텔식음료 대규모 채용모집,호텔·여행·항공; 판매·캐셔·매장관리; 요리·영양·제과제빵·바리스타; 여행·항공·숙박,관계없음,3250000,고졸,2021-11-03,2021
38491796,,"리조트, 매장관리, 바리스타",0,위드가인,[연3000만/기숙사] 비에이비스타 리조트 예약부/안내데스크/조리/호텔식음료 채용모집,,관계없음,3250000,고졸,2021-06-27,2021
36440979,1년 이상,"아웃소싱, 문서관리, 사무관리",0,㈜에이플러스원,인사노무관리 사원 모집(사업장인원관리; 근태관리; 면접/채용),,경력,3250000,학력무관,2020-10-14,2020
34574911,2년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,삼진레저,[버팔로 프리미엄]온라인 쇼핑몰 MD ;AMD 채용,,경력,3250000,대졸(2~3년),2020-01-14,2020
38701028,1년 이상,"소셜네트워크서비스(SNS), 인터넷여행, 컨텐츠",0,㈜오디스,기획자채용 어플리케이션APP/모바일/웹/서비스/경력/재택/판교근무,포털·컨텐츠·커뮤니티; 웹기획·PM,경력,3250000,대졸(2~3년),2021-09-03,2021
34614845,,"스튜디오, 베이비, 사진관",0,스튜디오봄날(수원용인점),스튜디오 봄날 상담 실장님 모셔요,,관계없음,3250000,학력무관,2020-01-18,2020
34559321,,"금속, 자재관리",0,한영산업,[아산] 자동차부품 공구실사원 모집(상여300),,관계없음,3250000,학력무관,2020-01-11,2020
34945280,3년 이상,"건설, 도로설계, 토목",0,㈜올앤올,성남) 토목 건설 인허가 신입 및 경력직(QGIS포함) 모집합니다.,,경력,3250000,대졸(2~3년),2020-02-29,2020
34600516,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-17,2020
38131416,,"2D, 3D설계, 기구설계",1,㈜정진넥스텍,소형 전자부품 금형설계 개발 신입 사원 채용,,신입,3250000,대졸(2~3년),2021-07-01,2021
39572102,1년 이상,"자동제어, 전기공사, 전기제어",0,㈜하영테크,자동제어(계장) 공사기사 및 공사관리자 모집합니다.(전기통신소방 자격증소지자우대),전기·전자·제어; 전기·소방·통신·안전; 환경·플랜트,경력,3250000,대졸(2~3년),2021-11-01,2021
37744592,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크 / 프로샵 / 호텔식음료 채용모집,,관계없음,3250000,고졸,2021-04-02,2021
38803908,,"마케팅, 마케팅기획, 바이럴마케팅",0,올댓뷰티아카데미수원,[코리아교육그룹]올댓뷰티아카데미 미용학원 수원지점 신입 사원 공개채용,,관계없음,3250000,고졸,2021-08-01,2021
38264355,,"리조트, 매장관리, 바리스타",0,위드가인,[연3000만/기숙사] 비에이비스타 리조트 예약부/안내데스크/조리/호텔식음료 채용모집,,관계없음,3250000,고졸,2021-06-03,2021
36408542,2년 이상,"이벤트기획사, 인터넷방송, 종합유선방송",0,㈜트리짓소프트웨어,영상촬영PD(DOP),,경력,3250000,대졸(2~3년),2020-10-16,2020
38264347,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크/ 호텔식음료 대규모 채용모집,,관계없음,3250000,고졸,2021-06-03,2021
36619515,2년 이상,"물류, 거래선개발관리, 거래처관리",0,디와이,반려동물 사료 및 용품과 브랜드 영업 매니저 모집합니다.,,경력,3250000,학력무관,2020-11-02,2020
37285399,2년 이상,"앱개발, 프론트엔드, 모바일앱개발",0,비전플레이스㈜,[신입/경력]플랫폼을 함께 키우고; 성공을 공유할 웹개발자 모집합니다.,,경력,3250000,대졸(2~3년),2021-02-03,2021
38255966,1년 이상,"광고기획, 마케팅, 마케팅기획",0,알파베이스㈜,스타트업 웹디자이너&마케터 채용[경력],,경력,3250000,학력무관,2021-06-02,2021
34921488,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-02-27,2020
34944453,,"굴삭기 조립, 자동차정비기능사, 지게차자격증",0,주원인더스트리,[ 두산인프라코어 협력사 ]생산사원모집 - 주간 급여250이상가능/상여 200 기숙사.,,관계없음,3250000,학력무관,2020-02-29,2020
36617976,5년 이상,"가맹점관리, 전역장교, 슈퍼바이저",0,마코푸드시스템,(주)마코푸드시스템 미스터빠삭 슈퍼바이져 채용합니다,,경력,3250000,학력무관,2020-11-01,2020
37285197,3년 이상,기계,0,우림하이테크,MCT직원 구합니다. (경력자구함),,경력,3250000,고졸,2021-02-03,2021
37733372,4년 이상,"모바일앱개발, 소프트웨어개발, 솔루션",0,코코아플러스,모바일앱(안드로이드) 개발자를 모십니다.,,경력,3250000,대졸(2~3년),2021-04-01,2021
34841964,5년 이상,"기계설비, 용접",0,다우ENG,용접직원모집합니다.,,경력,3250000,학력무관,2020-02-28,2020
36631411,1년 이상,"밸브, 국내영업, 기술영업",0,아래스㈜,[아래스 주식회사] 기술 영업부 / 영업지원부 인원 채용공고,,경력,3250000,대졸(2~3년),2020-11-03,2020
34912543,5년 이상,"회계법인, 결산, 경리",0,삼지회계법인,세무회계 경력자 모집,,경력,3250000,학력무관,2020-02-26,2020
34918305,,"프라스틱제조, 생산직",0,㈜코앤코,썬팅필름 생산부 신입사원모집,,신입,3250000,학력무관,2020-02-26,2020
34913175,1년 이상,"바이오, 기술영업, 법인영업",0,㈜노터스,바이오인프라사업부 신입 및 경력 사원 모집,,경력,3250000,대졸(2~3년),2020-02-26,2020
34933944,1년 이상,"건설, 건축시공",0,㈜ 성진,종합건축 시공직원분 모집합니다.,,경력,3250000,학력무관,2020-02-28,2020
39280011,2년 이상,"물류, 유통, 유통관리",0,(주) 이너피스(inner peace),[주5일 연봉3000-3500] 이너피스 이탈리안 식자재 전문유통 / 야간 물류팀(배송;물류) 채용공고,백화점·유통·도소매; 유통·물류·재고; 배송·택배·운송,경력,3250000,학력무관,2021-10-01,2021
38358808,1년 이상,"기술연구소, 연구관리, 연구원",0,유한회사 블루템,[블루템] R&D 연구소 신입사원 채용,,경력,3250000,대졸(2~3년),2021-07-01,2021
38191262,3년 이상,"부동산개발, 4대보험, 경영지원",0,㈜와이케이디앤씨,경력직 직원을 채용합니다.,,경력,3250000,학력무관,2021-06-02,2021
34590088,3년 이상,"유지보수, NT, QA",0,컴빛아이티,[정규직/3000만원] 문서보안 솔루션 유지보수 담당자 모집,,경력,3250000,대졸(2~3년),2020-01-16,2020
34647068,1년 이상,"상담실장, 코디네이터",0,리셋의원,분당 피부과에서 경력직 상담실장 선생님 모십니다(주5일),,경력,3250000,고졸,2020-01-23,2020
38002223,,"도시개발, 부동산개발, 부동산관리",0,엘에스코리아,전략개발/마케팅/경영지원 사원채용(월300/야근없음),,신입,3250000,고졸,2021-05-02,2021
34660521,,"건설자재, 건축자재, 금속재료",0,와이에스원(YS1),금속 제조;시공 기술자,,관계없음,3250000,고졸,2020-01-25,2020
34879356,,"물류, 물류관리, 물류센터",0,이엔피(ENP)로지스,(주간)창고;제품관리;입고업무 담당자 구합니다.,,관계없음,3250000,학력무관,2020-02-26,2020
34589054,,"설비, 시설, 폐수처리",0,청명이엔텍,수질환경; 대기환경; 환경기사 외 정규직 채용 - 경력사원,,관계없음,3250000,대졸(2~3년),2020-01-16,2020
34660550,,"건설자재, 건축자재, 금속재료",0,와이에스원(YS1),금속 제조;시공자,,관계없음,3250000,학력무관,2020-01-25,2020
38278416,,헬스트레이너,0,디와이짐,고잔동 피티전문 디와이짐에서 선생님(성별무관)을 모집합니다.,,관계없음,3250000,학력무관,2021-06-03,2021
39587869,,"텔레콤, 통신, 드림위버",0,㈜티코디,[신내역 신축건물]홈페이지 웹디자인채용/4대보험/내일채움,네트워크·통신서비스; 웹디자인,관계없음,3250000,고졸,2021-11-02,2021
34862943,1년 이상,"웹에이전시, 웹퍼블리셔",0,앰플트리,[2020년 1분기] 경력 웹퍼블리셔 및 개발자 채용,,경력,3250000,대졸(2~3년),2020-02-26,2020
39323869,,"건강, 바이오, 의료기기",0,미러드림 엑셀러레이터,병원 광고 마케팅 기획  책임자 및 웹 디자이너 모집,제약·보건·바이오; 마케팅·광고·분석; 홍보·PR; 웹마케팅,관계없음,3250000,대졸(2~3년),2021-10-03,2021
34685717,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-30,2020
